StockCode,Observations,AveragePrice_INR,AverageDemand,MedianDemand,MinPrice_INR,MaxPrice_INR,PriceVariationPct,Elasticity,Elasticity_R2,Intercept,ElasticityType,Confidence
84836,737,141.4690023906442,27.19674355495251,12.0,115.5,251.0,117.31601731601731,-2.1320268967965763,0.0690571291135027,12.740248606326048,Elastic,Low
16161U,731,41.93451892384861,13.6812585499316,0.0,34.0,42.0,23.52941176470588,-2.059289938461142,0.004322345390205373,8.858933697826737,Elastic,Low
85152,738,242.29842315919552,22.43089430894309,7.0,140.0,430.0,207.14285714285717,-2.0560036079626034,0.09609516669040685,13.198306840595638,Elastic,Low
22469,596,209.71523269116136,48.65771812080537,23.5,151.66666666666666,421.0,177.5824175824176,-2.0403322246100712,0.08655664297841692,13.3641700700249,Elastic,Low
22704,561,41.92156862745098,15.602495543672013,0.0,34.0,42.0,23.52941176470588,-2.0401826529171387,0.005337667281820946,8.952015159622102,Elastic,Low
21166,738,250.164078502798,27.178861788617887,3.0,167.5,430.0,156.71641791044777,-2.0088683318203335,0.11066223813183984,12.825956265823153,Elastic,Medium
22602,511,114.79576227751375,12.706457925636007,0.0,72.0,166.0,130.55555555555557,-1.9801025299272779,0.14627622280374752,10.59272844208069,Elastic,Medium
22601,509,121.47070352699036,10.646365422396856,0.0,72.0,166.0,130.55555555555557,-1.9689210474684766,0.17415349036833494,10.382689503055625,Elastic,Medium
21098,738,213.2176270056351,12.203252032520325,0.0,106.0,329.0,210.37735849056602,-1.9465707918665123,0.18065123593018018,11.124315576981388,Elastic,Medium
84946,738,158.35331628248295,50.81436314363144,24.0,106.0,257.0,142.45283018867926,-1.916222834516899,0.06572330587838437,12.323216794578116,Elastic,Low
22086,738,389.91709665514054,49.34959349593496,0.0,232.5,677.0,191.18279569892474,-1.912571962622572,0.07484347484095166,12.840377581742734,Elastic,Low
22983,451,54.85473550839404,15.279379157427938,12.0,36.0,85.0,136.11111111111111,-1.8938881224150463,0.12228095185704313,9.249297502680129,Elastic,Medium
22158,735,410.9700615484289,12.704761904761904,0.0,255.0,604.0,136.86274509803923,-1.8851469084068588,0.16605869909714044,12.176525455705574,Elastic,Medium
22595,510,104.76186125965538,25.466666666666665,10.0,72.0,166.0,130.55555555555557,-1.8716783497842,0.07206586360625766,10.492816551188902,Elastic,Low
21495,737,41.845318860244234,16.91316146540027,0.0,34.0,42.0,23.52941176470588,-1.870866833776084,0.003481695261783546,8.336723004296822,Elastic,Low
20713,738,275.96820880113563,28.661246612466126,6.0,165.0,506.0,206.66666666666669,-1.8678596475607927,0.10493372774172649,12.262676115604851,Elastic,Medium
21790,738,102.63731312349199,37.792682926829265,14.0,71.5,170.0,137.76223776223776,-1.839616062464334,0.05515276635620081,10.939255270131953,Elastic,Low
22630,526,233.82236707103627,34.85361216730038,14.0,165.0,421.0,155.15151515151516,-1.7619187964174527,0.056916753385929275,11.91303959109327,Elastic,Low
21929,738,264.11037435915483,35.13008130081301,11.0,164.33333333333334,506.0,207.91075050709935,-1.750744713460788,0.09407959167875712,11.898761262422052,Elastic,Low
22966,395,151.558262005224,21.468354430379748,5.0,106.0,295.0,178.30188679245282,-1.7505344462458985,0.062316365860616174,10.545645687887667,Elastic,Low
48187,738,843.3198961156277,9.982384823848239,3.0,458.0,1698.0,270.74235807860265,-1.7371162401802536,0.08287658424494815,13.03163721648936,Elastic,Low
21733,737,314.8128847106459,24.345997286295795,8.0,255.0,604.0,136.86274509803923,-1.7370277688012348,0.03165624220805907,12.005870952705212,Elastic,Low
22297,737,171.15334690185435,18.814111261872455,3.0,106.0,257.0,142.45283018867926,-1.7335875724574963,0.09437225532187732,10.529173204283506,Elastic,Low
22470,595,336.222166927377,31.09579831932773,14.0,229.66666666666663,625.6666666666666,172.4238026124819,-1.73284017938062,0.04472840569244496,12.265332340683493,Elastic,Low
22030,737,49.309995477159646,17.426051560379918,1.0,36.0,85.0,136.11111111111111,-1.7222358163063165,0.06889007617816723,8.206659843252545,Elastic,Low
47566,738,593.0081090384552,38.421409214092144,15.0,375.0,1079.0,187.73333333333332,-1.7105177604354045,0.04453172669510863,13.307906073656019,Elastic,Low
84991,738,67.9627280691305,73.8970189701897,31.0,42.0,132.0,214.28571428571428,-1.7001520897181759,0.04827824782276291,10.077529070928179,Elastic,Low
21791,738,153.41238238951655,25.109756097560975,10.0,106.0,257.0,142.45283018867926,-1.6836583967701246,0.06211793539254329,10.351691827375817,Elastic,Low
84406B,734,400.8219047452698,10.032697547683924,1.0,267.25,828.9999999999999,210.19644527595878,-1.6739544665070947,0.0895503368081052,11.23010534679616,Elastic,Low
21232,738,160.84639217301822,51.50677506775068,27.0,106.0,336.0,216.98113207547172,-1.6702128753573129,0.05456060356285153,11.232716051130907,Elastic,Low
10133,645,86.59200073827981,5.970542635658915,0.0,42.0,166.0,295.23809523809524,-1.6682405242855451,0.14211447656197018,8.109175932450432,Elastic,Medium
22739,448,267.76215543509073,7.683035714285714,0.0,145.0,421.0,190.3448275862069,-1.6362624549925586,0.18151644294346225,10.103945940423724,Elastic,Medium
22720,361,615.3227083857971,20.678670360110804,11.0,448.3333333333333,1079.0,140.66914498141264,-1.6256386670050311,0.07231409810840517,12.450045119022136,Elastic,Low
22699,485,365.3615468380417,26.756701030927836,14.0,255.0,591.0,131.76470588235293,-1.600155564944102,0.059547865530659494,11.775094104964946,Elastic,Low
23298,219,565.7214838814155,37.922374429223744,25.0,468.3333333333333,1079.0,130.39145907473312,-1.594285077971835,0.0376248691728569,12.954987400150044,Elastic,Low
22294,737,149.67204669294222,22.956580732700136,4.0,106.0,257.0,142.45283018867926,-1.5802769623296808,0.0523427487139797,9.6314972327135,Elastic,Low
22585,639,140.56368395558533,28.597809076682317,12.0,106.0,251.0,136.7924528301887,-1.578599163903852,0.03038153532751786,9.757569495028264,Elastic,Low
22029,738,51.29056503568699,23.898373983739837,12.0,36.0,86.0,138.88888888888889,-1.5572399585856163,0.05644231352410245,8.147034037865215,Elastic,Low
20725,738,211.16963378496737,54.166666666666664,34.5,145.0,433.0,198.6206896551724,-1.5496504382369325,0.055483692161993114,11.287602976402422,Elastic,Low
21429,737,225.11625858311749,8.890094979647218,1.0,155.0,413.0,166.45161290322582,-1.5366013045993496,0.09105107281498326,9.525207159918128,Elastic,Low
21671,738,178.83906955736225,12.941734417344174,2.0,105.0,336.0,220.00000000000003,-1.5356479853968903,0.12215758674200894,9.3171608741094,Elastic,Medium
22835,453,591.1636754954637,12.152317880794701,3.0,445.0,1017.0,128.53932584269663,-1.5319062035691395,0.05447883156408029,11.230904076123466,Elastic,Low
22328,701,326.2836424155968,20.79029957203994,6.0,255.0,695.0,172.54901960784315,-1.5292326828893732,0.03548946245744944,10.611064612568729,Elastic,Low
22607,609,1111.642953028544,4.155993431855501,0.0,792.3333333333334,2079.0,162.3895666806899,-1.5260332995945463,0.11311961263740533,11.5417669179584,Elastic,Medium
20727,738,214.81552605028216,36.62737127371274,21.0,119.0,506.0,325.21008403361344,-1.5221181233828218,0.08022118006181422,10.700982006865733,Elastic,Low
21212,738,73.5925188322845,127.83875338753387,73.0,41.0,254.3333333333333,520.3252032520325,-1.5147840794763963,0.044898333023489445,10.049243792525612,Elastic,Low
22580,507,782.5986161986161,4.593688362919132,0.0,413.0,1187.0,187.409200968523,-1.5100472854091849,0.18901001317302846,10.775272148438349,Elastic,Medium
21731,738,221.8772922657607,40.18563685636856,12.0,140.0,413.0,195.0,-1.5065548913052949,0.054834974733459,10.362897890339532,Elastic,Low
